,datetime,mode1_d,mode1_sigma,mode1_n,mode2_d,mode2_sigma,mode2_n,NSD1_sum,NSD2_sum,mode1_d_mad,mode1_sigma_mad,mode1_n_mad,mode2_d_mad,mode2_sigma_mad,mode2_n_mad,NSD1_sum_mad,NSD2_sum_mad,n_measurements
2460,2018-06-08 15:00:00,17.882355092578585,1.75,677.9758985680767,74.00000000000001,1.75,1760.9269864145638,672.6580392887324,1646.2694053702544,0.01,0.01,228.97381468161018,0.01,0.01,50.988128096078526,164.57666934044244,42.13555031756914,5
2461,2018-06-08 17:00:00,20.97039221392209,1.75,1227.7686273938734,88.19245161336553,1.75,1442.6430089563219,1158.217746542009,1351.5476989299855,4.4046881352970475,0.01,371.41828401119227,9.735465967748667,0.01,265.25462446939946,308.79329342816266,230.32877033997374,8
2462,2018-06-08 19:00:00,28.838338206359808,1.75,8871.895305055721,240.24861853330043,1.75,82.15989866659382,8676.965975551513,98.58196827149067,0.8895050275685108,0.01,681.0082228665278,40.2486185333004,0.01,23.904131898578797,635.6101604894575,22.04501936168574,10
2463,2018-06-08 21:00:00,24.424665143705766,1.75,6487.097435933819,86.49999999999997,1.75,514.5207835040105,6312.449266604161,492.90529725782926,0.16702579012589602,0.01,94.94420090207677,12.499999999999964,0.01,15.338343642070527,109.0050523303994,49.22067490109961,4
2464,2018-06-08 23:00:00,26.715014570095732,1.75,3698.0545423477897,83.18241346752067,1.75,692.39635502003,3536.0001105263545,674.0728973942084,2.1233236362640735,0.01,334.61460626697544,2.5050190729224298,0.01,96.38561529112462,248.0615635302131,99.60792773944024,6
2465,2018-06-09 01:00:00,33.818323137766015,1.75,2028.483990198158,74.00000000000001,1.75,942.1604516929006,2008.4350254953388,940.2418052147234,0.01,0.01,166.72291114062057,0.01,0.01,76.6945073311133,167.4769284675217,76.49399447909059,10
2466,2018-06-09 09:00:00,39.65828306979712,1.75,1902.652485657617,167.81481554547315,1.75,162.04245280683335,1925.5486300761256,149.31096118757745,2.556568971340077,0.01,93.23002229103531,9.533226619060144,0.01,36.42781580708666,37.819470103515414,33.470728845543846,5
2467,2018-06-09 11:00:00,46.50672387383336,1.75,1885.5998579521283,158.281588926413,1.75,176.04306926557518,2052.0209446290114,164.02529612969704,1.322903319783336,0.01,125.18348074856249,29.969977639032862,0.01,91.36681166380659,58.86295616259895,76.82272364429821,7
2468,2018-06-09 13:00:00,46.89309092450302,1.5583333333333338,1378.3998074969627,70.58617237707878,1.725000000000001,758.441975178428,1369.328319434486,840.2920299286654,1.1402600445688797,0.1916666666666662,546.6374389029487,3.413827622921225,0.024999999999999023,395.3740005655154,541.5488647744844,486.2098583707718,4
2469,2018-06-09 15:00:00,54.53779634560591,1.75,2084.274928644332,74.00000000000001,1.75,354.8323212092492,1945.8746192473704,338.68268869131504,0.01,0.01,258.15154130208293,0.01,0.01,221.39952616602926,245.59517538299656,198.3950896994201,9
